time,open,high,low,close,vwap,volume,count
2025-06-18 20:15:00,315.94,316.01,314.24,315.24,315.18,45.52505454,49
2025-06-18 20:30:00,314.86,316.81,314.78,316.81,315.59,14.87620377,49
2025-06-18 20:45:00,317.26,318.04,317.05,317.75,317.39,18.51806651,31
2025-06-18 21:00:00,317.66,317.67,316.42,316.43,317.19,16.56340628,29
2025-06-18 21:15:00,316.85,317.58,316.05,316.18,316.65,5.82900242,15
2025-06-18 21:30:00,316.19,317.57,316.19,317.57,317.32,3.84297308,14
2025-06-18 21:45:00,317.82,318.57,317.63,317.98,318.34,22.39961770,29
2025-06-18 22:00:00,318.00,318.00,316.84,317.45,317.35,11.71947100,11
2025-06-18 22:15:00,317.51,317.51,315.88,316.62,316.58,33.08712608,29
2025-06-18 22:30:00,316.62,317.06,316.23,317.05,316.67,13.11268988,18
2025-06-18 22:45:00,317.20,317.57,317.04,317.57,317.12,6.89521421,14
2025-06-18 23:00:00,317.55,317.99,317.44,317.90,317.84,6.79247421,15
2025-06-18 23:15:00,317.61,317.62,316.31,316.89,316.71,8.71319482,21
2025-06-18 23:30:00,316.77,316.77,315.91,315.94,316.34,5.01416516,22
2025-06-18 23:45:00,316.23,316.23,315.71,315.95,315.95,6.21110590,16
2025-06-19 00:00:00,316.22,316.24,314.99,314.99,315.80,1.33390786,13
2025-06-19 00:15:00,315.03,317.52,314.85,317.52,316.24,19.87359226,79
2025-06-19 00:30:00,317.52,318.10,317.52,317.93,317.74,16.54114469,36
2025-06-19 00:45:00,317.80,318.01,317.07,317.69,317.35,20.82162467,26
2025-06-19 01:00:00,317.54,320.99,317.54,319.88,319.43,110.23587843,114
2025-06-19 01:15:00,320.97,323.45,320.76,323.42,322.15,75.06252282,88
2025-06-19 01:30:00,323.01,323.45,322.63,322.98,322.93,21.41094062,48
2025-06-19 01:45:00,322.87,322.87,319.03,320.14,321.40,18.18499646,56
2025-06-19 02:00:00,320.20,320.88,319.01,319.01,319.92,19.54141823,33
2025-06-19 02:15:00,319.54,320.56,316.01,316.01,317.67,96.80718107,165
2025-06-19 02:30:00,316.80,317.25,314.51,315.43,315.82,102.94983177,132
2025-06-19 02:45:00,315.85,316.43,314.01,314.51,314.86,85.80174240,73
2025-06-19 03:00:00,314.54,315.11,314.13,314.68,314.73,24.18147033,44
2025-06-19 03:15:00,314.81,315.91,314.72,315.91,315.19,8.78416000,27
2025-06-19 03:30:00,316.24,316.49,314.84,315.74,315.88,43.32517406,127
2025-06-19 03:45:00,315.71,316.01,315.30,316.01,315.51,16.45222089,43
2025-06-19 04:00:00,316.00,316.29,315.97,316.00,316.04,1.75591939,12
2025-06-19 04:15:00,316.27,317.00,315.89,317.00,316.39,6.40817836,20
2025-06-19 04:30:00,316.57,316.57,316.10,316.10,316.25,5.33071400,15
2025-06-19 04:45:00,316.33,316.95,316.31,316.95,316.70,5.78880157,14
2025-06-19 05:00:00,317.19,317.38,317.10,317.31,317.30,1.99500138,9
2025-06-19 05:15:00,317.65,318.38,317.65,318.17,318.17,0.99644649,10
2025-06-19 05:30:00,318.20,318.34,317.70,318.19,317.91,1.51704647,7
2025-06-19 05:45:00,318.39,319.49,318.39,319.36,318.83,22.84150215,44
2025-06-19 06:00:00,318.78,319.12,317.56,318.19,318.35,5.42290191,13
2025-06-19 06:15:00,317.98,318.00,317.60,318.00,317.62,3.35101865,5
2025-06-19 06:30:00,317.60,318.21,315.70,315.70,317.76,11.29600059,45
2025-06-19 06:45:00,316.49,317.01,314.51,315.19,315.87,29.82662979,55
2025-06-19 07:00:00,315.17,315.19,313.76,314.37,314.22,74.62784018,54
2025-06-19 07:15:00,314.63,316.08,314.63,316.08,315.45,3.40151556,19
2025-06-19 07:30:00,315.29,315.69,315.29,315.69,315.46,3.48349382,15
2025-06-19 07:45:00,315.91,316.58,315.86,315.86,316.14,11.11898100,19
2025-06-19 08:00:00,315.88,317.07,315.88,316.78,316.64,31.03326200,32
2025-06-19 08:15:00,316.95,317.91,316.95,317.85,317.30,14.00952642,12
2025-06-19 08:30:00,317.90,318.46,317.75,317.75,317.99,15.49872354,33
2025-06-19 08:45:00,317.90,317.92,317.90,317.92,317.91,0.12490456,2
2025-06-19 09:00:00,317.98,318.99,317.98,318.98,318.48,20.82949000,52
2025-06-19 09:15:00,318.99,320.09,318.99,320.03,319.55,43.38361037,53
2025-06-19 09:30:00,320.04,320.09,318.42,318.42,319.79,24.80074460,45
2025-06-19 09:45:00,318.27,319.96,318.08,319.96,318.92,7.37382466,23
2025-06-19 10:00:00,320.08,321.11,319.68,319.68,320.38,79.04910977,68
2025-06-19 10:15:00,318.98,319.11,318.39,318.40,318.61,8.64261000,19
2025-06-19 10:30:00,318.40,319.75,318.26,319.75,318.50,30.43892415,46
2025-06-19 10:45:00,319.44,320.25,318.83,318.83,319.44,43.31857215,38
2025-06-19 11:00:00,319.42,319.42,317.01,317.69,317.82,54.61115329,37
2025-06-19 11:15:00,317.86,317.99,317.62,317.72,317.87,82.81471893,159
2025-06-19 11:30:00,317.93,317.96,317.66,317.80,317.87,97.82207708,95
2025-06-19 11:45:00,317.82,318.00,317.38,318.00,317.77,42.50105171,43
2025-06-19 12:00:00,317.62,319.59,317.48,319.59,317.90,25.81408380,30
2025-06-19 12:15:00,319.89,320.13,319.12,319.72,319.29,21.55136941,24
2025-06-19 12:30:00,319.80,319.89,319.17,319.36,319.52,4.89724715,14
2025-06-19 12:45:00,318.43,320.36,318.43,320.36,319.42,6.43430172,33
2025-06-19 13:00:00,320.36,321.00,320.14,320.71,320.62,4.14554370,17
2025-06-19 13:15:00,320.40,321.07,320.29,320.39,320.66,24.30643007,29
2025-06-19 13:30:00,320.81,321.49,319.07,319.07,320.65,58.43569788,41
2025-06-19 13:45:00,319.55,319.55,317.01,317.01,317.94,61.63700744,71
2025-06-19 14:00:00,317.19,319.66,317.03,319.10,318.29,18.33532743,42
2025-06-19 14:15:00,319.13,319.65,317.96,319.39,318.37,16.22530477,30
2025-06-19 14:30:00,319.80,319.82,318.16,318.16,319.32,11.14308304,14
2025-06-19 14:45:00,317.87,317.88,317.19,317.64,317.59,8.88754007,13
2025-06-19 15:00:00,317.48,318.46,317.48,318.18,318.30,15.91580329,30
2025-06-19 15:15:00,318.18,318.18,317.01,317.20,317.47,34.17504484,37
2025-06-19 15:30:00,317.20,317.27,316.01,316.19,316.54,45.83368450,71
2025-06-19 15:45:00,316.16,316.59,314.52,314.52,315.32,82.88898367,118
2025-06-19 16:00:00,314.63,315.69,314.00,314.00,314.40,71.83167063,103
2025-06-19 16:15:00,314.02,314.87,313.97,314.87,314.21,48.10986997,34
2025-06-19 16:30:00,314.88,315.15,313.64,315.15,314.25,60.52819832,69
2025-06-19 16:45:00,315.15,316.61,315.15,316.07,315.90,31.74473897,51
2025-06-19 17:00:00,315.95,316.00,313.99,315.05,314.52,146.14107067,44
2025-06-19 17:15:00,314.87,315.03,314.00,314.65,314.39,26.80025648,17
2025-06-19 17:30:00,314.65,316.19,314.65,315.69,315.88,22.11560107,28
2025-06-19 17:45:00,315.72,316.02,314.10,314.10,315.48,76.66260138,71
2025-06-19 18:00:00,314.37,314.92,314.12,314.92,314.61,12.95850996,13
2025-06-19 18:15:00,314.82,314.82,314.07,314.28,314.59,17.79280808,34
2025-06-19 18:30:00,314.10,314.98,314.10,314.98,314.48,20.79803005,24
2025-06-19 18:45:00,314.89,315.88,314.89,315.88,315.15,11.76888870,19
2025-06-19 19:00:00,316.18,316.35,315.57,316.07,315.71,18.83701116,17
2025-06-19 19:15:00,316.09,316.09,315.22,315.22,315.72,4.30945200,13
2025-06-19 19:30:00,315.45,315.95,315.31,315.31,315.50,25.37507742,30
2025-06-19 19:45:00,315.15,315.44,315.06,315.17,315.17,10.98264603,16
2025-06-19 20:00:00,315.36,315.63,314.90,315.58,315.31,15.62733245,26
2025-06-19 20:15:00,316.30,316.30,301.86,302.16,307.97,9317.27337660,2777
2025-06-19 20:30:00,303.07,306.60,302.99,305.66,305.25,100.01657135,115
2025-06-19 20:45:00,305.60,307.28,305.60,307.09,306.83,82.07437694,73
2025-06-19 21:00:00,307.10,307.10,307.00,307.04,307.08,51.28311278,105
2025-06-19 21:15:00,307.00,307.76,307.00,307.14,307.47,15.13390998,25
2025-06-19 21:30:00,307.81,308.07,307.81,308.03,308.00,17.97174194,17
2025-06-19 21:45:00,308.03,308.27,306.93,306.93,307.47,31.03649424,28
2025-06-19 22:00:00,306.70,307.61,306.70,307.61,307.32,7.83405437,15
2025-06-19 22:15:00,307.61,307.73,306.21,307.48,306.74,29.11691194,39
2025-06-19 22:30:00,307.56,308.58,307.55,308.57,307.90,105.64441826,104
2025-06-19 22:45:00,308.55,308.56,306.81,307.00,307.11,25.79519197,43
2025-06-19 23:00:00,306.57,308.25,306.34,308.08,307.08,9.95899566,34
2025-06-19 23:15:00,308.51,308.69,306.72,306.72,307.96,3.46213887,16
2025-06-19 23:30:00,306.93,308.88,306.93,308.87,308.29,31.46620718,55
2025-06-19 23:45:00,308.88,311.07,308.88,310.75,310.09,33.76573629,73
2025-06-20 00:00:00,310.77,310.77,308.07,308.07,309.12,70.47599655,65
2025-06-20 00:15:00,307.97,309.64,306.67,307.71,309.18,133.04617112,67
2025-06-20 00:30:00,307.93,308.54,307.19,308.44,307.90,25.29619039,57
2025-06-20 00:45:00,309.02,310.44,308.20,308.20,309.75,7.21109103,29
2025-06-20 01:00:00,308.26,308.26,306.74,307.61,307.31,11.15260733,39
2025-06-20 01:15:00,307.77,307.77,306.20,306.35,306.60,24.25114009,38
2025-06-20 01:30:00,306.13,307.46,306.01,307.46,306.80,39.46259623,56
2025-06-20 01:45:00,307.86,308.06,306.79,307.20,307.23,17.72086488,30
2025-06-20 02:00:00,307.16,307.48,306.77,307.48,307.18,13.27589257,28
2025-06-20 02:15:00,307.66,309.16,307.55,309.16,308.32,43.83235576,86
2025-06-20 02:30:00,308.96,309.98,308.96,309.57,309.53,25.12785292,50
2025-06-20 02:45:00,309.55,310.11,308.60,308.70,309.59,39.21321901,82
2025-06-20 03:00:00,308.71,309.98,308.71,309.57,309.38,32.19883487,60
2025-06-20 03:15:00,309.84,310.16,308.83,308.83,309.93,20.81596921,33
2025-06-20 03:30:00,308.66,309.98,308.47,309.98,309.74,18.36801133,44
2025-06-20 03:45:00,309.72,309.74,308.94,309.29,309.43,15.05697576,23
2025-06-20 04:00:00,309.20,309.20,308.38,308.42,308.52,4.29806259,10
2025-06-20 04:15:00,308.43,309.02,308.29,308.88,308.58,17.77735438,30
2025-06-20 04:30:00,308.69,308.69,307.56,307.56,308.26,6.33799570,19
2025-06-20 04:45:00,307.72,307.79,306.75,307.29,307.29,38.40802489,31
2025-06-20 05:00:00,307.38,307.83,307.38,307.67,307.62,7.33614501,21
2025-06-20 05:15:00,307.21,307.21,306.63,306.65,306.66,32.15907081,23
2025-06-20 05:30:00,306.64,306.66,306.36,306.59,306.58,18.94720679,19
2025-06-20 05:45:00,306.55,306.94,306.47,306.94,306.68,22.85129627,27
2025-06-20 06:00:00,306.85,308.61,306.85,308.14,307.87,49.32621090,103
2025-06-20 06:15:00,308.52,310.03,308.52,309.54,309.55,28.93420720,29
2025-06-20 06:30:00,309.97,310.74,309.61,310.74,310.20,25.58057625,36
2025-06-20 06:45:00,310.82,313.06,310.82,312.11,311.89,160.75363422,179
2025-06-20 07:00:00,312.17,314.39,312.05,312.99,313.12,123.77618596,119
2025-06-20 07:15:00,313.19,314.99,313.19,314.94,314.10,306.12753544,282
2025-06-20 07:30:00,314.98,316.49,314.98,315.70,315.66,154.88439311,208
2025-06-20 07:45:00,315.58,315.58,314.75,315.37,315.15,16.16733454,31
2025-06-20 08:00:00,315.54,317.30,315.54,317.30,316.72,130.18402248,93
2025-06-20 08:15:00,317.38,318.99,317.37,318.96,318.25,139.39718588,117
2025-06-20 08:30:00,318.06,318.28,315.21,315.21,317.31,23.10527541,32
2025-06-20 08:45:00,315.74,316.39,314.52,314.95,315.35,76.81704599,64
2025-06-20 09:00:00,314.78,315.47,314.57,315.42,314.88,21.99472000,24
2025-06-20 09:15:00,315.55,317.49,315.55,317.49,317.01,102.43939659,97
2025-06-20 09:30:00,317.13,317.55,316.54,316.83,316.91,52.79942620,63
2025-06-20 09:45:00,317.06,317.06,315.62,315.62,316.62,12.12223022,21
2025-06-20 10:00:00,315.94,316.98,315.03,316.42,316.40,49.02183557,55
2025-06-20 10:15:00,317.06,317.63,316.80,316.92,317.22,55.28582544,37
2025-06-20 10:30:00,317.41,317.99,317.41,317.99,317.85,15.54995346,51
2025-06-20 10:45:00,317.21,317.21,316.11,316.80,316.33,14.71789708,23
2025-06-20 11:00:00,316.38,316.46,315.95,315.95,316.25,2.01853291,7
2025-06-20 11:15:00,315.46,315.46,314.35,314.98,314.70,24.49365650,29
2025-06-20 11:30:00,314.75,315.68,314.10,314.15,315.37,28.03116274,52
2025-06-20 11:45:00,315.03,315.03,313.69,314.25,314.05,65.74542005,25
2025-06-20 12:00:00,314.41,314.41,312.54,312.65,313.12,54.24622809,59
2025-06-20 12:15:00,312.60,313.74,312.55,313.59,312.87,36.70994648,79
2025-06-20 12:30:00,314.10,315.48,314.01,315.21,314.66,9.52227375,23
2025-06-20 12:45:00,315.28,315.28,314.21,314.27,314.67,7.55386000,12
2025-06-20 13:00:00,314.33,315.04,313.81,313.95,314.29,19.56725715,28
2025-06-20 13:15:00,313.54,313.54,312.59,312.78,312.96,19.93437446,26
2025-06-20 13:30:00,312.93,313.11,312.54,312.80,312.79,6.20380133,10
2025-06-20 13:45:00,312.80,313.54,312.15,313.14,312.46,83.70241020,84
2025-06-20 14:00:00,313.47,313.47,312.15,312.23,312.25,86.26776982,43
2025-06-20 14:15:00,312.62,312.83,312.15,312.83,312.23,71.88924673,52
2025-06-20 14:30:00,312.69,312.93,312.15,312.45,312.25,62.70591005,46
2025-06-20 14:45:00,312.36,312.42,311.02,311.57,311.78,192.23297222,135
2025-06-20 15:00:00,311.01,312.37,310.60,312.13,311.63,187.81874769,75
2025-06-20 15:15:00,311.53,313.35,311.53,313.35,312.89,13.33714045,22
2025-06-20 15:30:00,312.53,312.53,311.76,311.96,311.99,5.29898851,10
2025-06-20 15:45:00,311.33,311.58,310.89,311.47,311.39,38.98919077,28
2025-06-20 16:00:00,311.52,311.56,310.74,311.21,311.05,26.78333735,13
2025-06-20 16:15:00,310.92,311.57,310.77,311.21,311.16,21.13642175,18
2025-06-20 16:30:00,311.18,311.18,309.81,309.81,310.43,31.55615990,80
2025-06-20 16:45:00,309.57,312.49,309.34,311.46,311.56,98.57018096,53
2025-06-20 17:00:00,311.18,311.18,308.34,308.34,309.93,66.51813368,64
2025-06-20 17:15:00,308.40,308.57,304.66,305.03,306.39,246.15071265,133
2025-06-20 17:30:00,304.82,307.99,303.76,307.99,305.66,104.57882532,103
2025-06-20 17:45:00,307.83,308.34,306.92,307.98,307.90,82.69276958,137
2025-06-20 18:00:00,307.70,308.99,307.53,308.24,308.26,124.31787443,114
2025-06-20 18:15:00,308.42,308.45,307.95,308.11,308.35,78.80546398,84
2025-06-20 18:30:00,308.02,308.18,308.00,308.01,308.04,19.96893019,24
2025-06-20 18:45:00,308.00,308.17,306.53,307.61,307.12,144.46758691,69
2025-06-20 19:00:00,307.95,308.02,307.14,307.62,307.56,11.32120000,22
2025-06-20 19:15:00,307.16,308.46,307.16,308.26,307.51,49.21248547,31
2025-06-20 19:30:00,308.48,308.97,307.50,307.50,308.33,16.81081485,26
2025-06-20 19:45:00,308.11,308.41,307.78,308.41,308.03,6.06556405,14
2025-06-20 20:00:00,308.49,310.44,308.49,310.44,309.85,18.21551050,30
2025-06-20 20:15:00,310.28,310.36,309.74,310.36,310.12,4.23792618,7
2025-06-20 20:30:00,310.31,311.29,310.31,311.09,310.96,4.55930543,24
2025-06-20 20:45:00,310.83,311.20,310.53,311.20,310.87,3.25243259,12
2025-06-20 21:00:00,310.91,310.92,308.34,308.92,309.95,8.67012558,16
2025-06-20 21:15:00,309.03,309.35,308.32,309.35,308.79,8.68511615,21
2025-06-20 21:30:00,309.57,310.77,309.57,310.77,309.88,9.43234252,14
2025-06-20 21:45:00,311.28,313.55,311.28,313.54,312.47,164.46620557,51
2025-06-20 22:00:00,312.88,313.84,312.82,313.84,313.57,9.63507682,14
2025-06-20 22:15:00,312.97,313.84,311.44,311.56,311.75,6.68777337,15
2025-06-20 22:30:00,311.67,312.44,311.43,312.14,311.62,4.26150664,9
2025-06-20 22:45:00,311.59,313.11,310.15,313.06,312.08,7.37767724,25
2025-06-20 23:00:00,313.10,313.40,312.24,312.24,313.14,4.33277489,13
2025-06-20 23:15:00,312.24,312.79,311.61,312.79,311.92,8.22712000,13
2025-06-20 23:30:00,312.33,312.34,311.70,311.97,311.93,10.83282020,20
2025-06-20 23:45:00,312.21,312.31,309.23,310.61,310.36,29.40481472,72
2025-06-21 00:00:00,310.70,310.70,309.94,309.94,310.25,0.94372190,7
2025-06-21 00:15:00,310.03,311.14,309.66,311.14,309.86,10.60669145,25
2025-06-21 00:30:00,310.75,311.44,309.85,311.08,310.32,10.67928349,20
2025-06-21 00:45:00,311.54,312.87,311.54,312.67,312.12,10.74627463,24
2025-06-21 01:00:00,312.49,314.16,312.49,314.16,313.11,41.34617632,69
2025-06-21 01:15:00,314.37,314.47,313.67,314.11,314.15,20.49347700,33
2025-06-21 01:30:00,314.21,315.99,314.21,315.99,315.02,41.13275124,149
2025-06-21 01:45:00,315.98,316.49,315.98,316.46,316.18,22.55745220,60
2025-06-21 02:00:00,316.49,317.38,316.49,316.59,316.89,35.47446761,102
2025-06-21 02:15:00,316.01,317.30,316.01,316.59,316.99,2.61010485,11
2025-06-21 02:30:00,316.76,317.31,316.75,317.14,317.04,4.22366597,17
2025-06-21 02:45:00,317.18,317.38,316.35,317.01,317.09,30.52150893,26
2025-06-21 03:00:00,317.01,317.49,317.01,317.32,317.35,13.54857397,22
2025-06-21 03:15:00,317.35,317.35,316.32,316.58,316.92,7.39805132,10
2025-06-21 03:30:00,316.29,316.59,316.23,316.48,316.27,9.87978620,12
2025-06-21 03:45:00,316.10,316.26,315.08,315.39,315.95,18.20424206,26
2025-06-21 04:00:00,315.40,315.88,314.79,315.44,315.12,5.07740606,26
2025-06-21 04:15:00,315.12,315.23,314.94,314.96,315.01,3.08077000,8
2025-06-21 04:30:00,314.95,315.59,314.50,314.50,315.41,18.86253293,13
2025-06-21 04:45:00,314.72,315.00,314.68,315.00,314.76,8.43386295,13
2025-06-21 05:00:00,314.86,314.86,313.55,314.01,314.04,6.43390481,16
2025-06-21 05:15:00,314.21,314.33,313.87,313.97,314.05,2.79572000,9
2025-06-21 05:30:00,314.18,314.36,313.91,314.09,314.23,3.05287138,11
2025-06-21 05:45:00,314.04,314.12,313.51,313.72,313.78,3.11017655,10
2025-06-21 06:00:00,313.89,314.00,313.67,313.91,313.88,5.51064000,17
2025-06-21 06:15:00,313.22,313.33,312.51,312.92,312.77,23.54198714,25
2025-06-21 06:30:00,312.98,314.33,312.74,314.33,313.33,73.70970177,45
2025-06-21 06:45:00,314.49,316.10,314.49,316.10,315.11,22.37163581,34
2025-06-21 07:00:00,316.09,317.13,316.09,317.13,316.88,15.38014796,25
2025-06-21 07:15:00,317.09,317.09,317.09,317.09,317.09,0.04582000,1
2025-06-21 07:30:00,317.29,317.29,316.12,316.59,316.28,28.31815068,25
2025-06-21 07:45:00,316.48,317.26,316.13,316.18,316.76,50.56273742,36
2025-06-21 08:00:00,316.20,316.92,315.02,315.67,316.03,72.40606276,59
2025-06-21 08:15:00,315.07,316.05,314.56,315.60,315.55,69.42326045,60
2025-06-21 08:30:00,315.70,315.70,313.98,314.38,314.25,20.68089000,23
2025-06-21 08:45:00,314.40,315.19,314.37,315.19,314.62,1.82190882,11
2025-06-21 09:00:00,314.57,314.80,314.57,314.80,314.75,8.13566000,6
2025-06-21 09:15:00,315.20,315.93,315.20,315.93,315.43,1.60765594,10
2025-06-21 09:30:00,315.35,316.11,314.81,316.01,315.83,29.86986895,21
2025-06-21 09:45:00,315.50,315.80,315.50,315.80,315.64,3.40360000,4
2025-06-21 10:00:00,315.72,316.12,315.41,315.59,315.56,9.10012262,15
2025-06-21 10:15:00,315.57,317.02,315.42,317.02,316.00,24.60683599,56
2025-06-21 10:30:00,317.05,317.08,316.66,316.78,316.79,15.73802337,16
2025-06-21 10:45:00,316.75,316.78,316.66,316.66,316.70,5.46503511,3
2025-06-21 11:00:00,316.64,316.66,315.80,315.83,316.43,6.17670000,11
2025-06-21 11:15:00,315.58,315.58,314.02,314.03,314.84,43.87786048,27
2025-06-21 11:30:00,314.45,314.45,312.64,313.57,313.38,181.11790393,53
2025-06-21 11:45:00,313.60,314.01,313.60,314.01,313.87,1.94918981,4
2025-06-21 12:00:00,314.30,314.84,314.09,314.84,314.42,4.13477000,14
2025-06-21 12:15:00,315.06,315.86,315.06,315.86,315.55,24.69549843,38
2025-06-21 12:30:00,315.91,317.07,315.83,316.58,316.96,28.09543669,46
2025-06-21 12:45:00,316.77,316.81,314.67,314.69,315.07,14.69593028,26
2025-06-21 13:00:00,314.95,315.36,314.95,314.96,314.98,16.86774553,28
2025-06-21 13:15:00,315.47,315.82,315.04,315.52,315.43,7.34867000,22
2025-06-21 13:30:00,315.83,315.90,314.83,314.83,315.21,4.62102311,16
2025-06-21 13:45:00,314.38,314.53,312.73,312.84,313.44,20.63480947,36
2025-06-21 14:00:00,312.85,313.09,311.70,311.92,312.24,90.71542282,92
2025-06-21 14:15:00,311.63,311.66,311.01,311.01,311.25,37.95587709,56
2025-06-21 14:30:00,310.98,312.15,310.98,312.00,311.87,18.04846925,18
2025-06-21 14:45:00,311.74,311.74,311.35,311.35,311.47,2.40845506,13
2025-06-21 15:00:00,311.80,312.28,311.46,311.55,311.76,45.99820685,35
2025-06-21 15:15:00,311.61,311.61,310.95,310.95,311.33,1.79618515,10
2025-06-21 15:30:00,310.97,310.98,310.52,310.52,310.70,3.72636654,14
2025-06-21 15:45:00,310.52,311.82,310.52,311.80,311.68,21.08623882,20
2025-06-21 16:00:00,311.45,312.17,311.45,312.01,311.61,5.55445568,13
2025-06-21 16:15:00,311.55,312.24,311.55,312.24,311.75,12.41472896,13
2025-06-21 16:30:00,312.32,312.32,311.08,311.09,311.32,10.27772013,11
2025-06-21 16:45:00,310.79,314.49,310.79,313.60,312.21,165.56326057,137
2025-06-21 17:00:00,313.56,314.40,313.55,313.75,313.94,10.08298000,20
2025-06-21 17:15:00,313.80,315.06,313.01,314.80,313.74,57.31407437,71
2025-06-21 17:30:00,314.65,314.65,313.12,313.62,313.94,49.42217235,46
2025-06-21 17:45:00,313.11,314.62,311.49,313.03,313.31,47.02978360,118
2025-06-21 18:00:00,312.95,314.43,312.95,314.08,313.75,25.89159781,45
2025-06-21 18:15:00,313.66,314.12,313.25,313.34,313.49,19.56271372,69
2025-06-21 18:30:00,313.27,313.96,313.10,313.44,313.71,9.38593247,26
2025-06-21 18:45:00,312.88,312.93,311.30,311.37,312.29,10.38297000,18
2025-06-21 19:00:00,311.39,311.73,310.79,310.79,311.19,47.17585304,44
2025-06-21 19:15:00,311.11,311.44,310.49,310.50,310.56,12.15000195,17
2025-06-21 19:30:00,310.50,310.50,309.64,309.67,309.87,24.11317854,21
2025-06-21 19:45:00,309.64,309.67,309.16,309.35,309.40,9.86828985,18
