time,close,signal,next_close,position,strategy_return,cumulative_return,buy_and_hold,raw_return,strategy_return_capped,position_change,fee,strategy_return_net,cumulative_return_net
2023-12-04,170.48,0,171.22,0,-0.004340685124354817,1.5356657277443977,1.2724287207045828,0.004340685124354817,0.004340685124354817,False,0.0,-0.004340685124354817,1.529551659193804
2023-12-05,171.22,0,170.35,0,0.005081182104894315,1.5434687249593122,1.277951933124347,-0.005081182104894315,-0.005081182104894315,False,0.0,0.005081182104894315,1.537323589713011
2023-12-06,170.35,0,173.05,0,-0.015849721162312987,1.5190051760459564,1.2714584266308404,0.015849721162312987,0.015849721162312987,False,0.0,-0.015849721162312987,1.5129574394798138
2023-12-07,173.05,0,173.87,0,-0.004738514880092419,1.5118073474163252,1.2916106881624125,0.004738514880092419,0.004738514880092419,False,0.0,-0.004738514880092419,1.505788268139892
2023-12-08,173.87,0,175.17,0,-0.007476850520503726,1.500503789863894,1.2977310046275565,0.007476850520503726,0.007476850520503726,False,0.0,-0.007476850520503726,1.494529714343482
2023-12-09,175.17,0,175.57,0,-0.002283496032425676,1.4970773954131,1.30743394536498,0.002283496032425676,0.002283496032425676,False,0.0,-0.002283496032425676,1.4911169616704363
2023-12-10,175.57,0,171.76,0,0.0217007461411403,1.529565091924599,1.3104194655918795,-0.0217007461411403,-0.0217007461411403,False,0.0,0.0217007461411403,1.5234753123223947
2023-12-11,171.76,0,170.82,0,0.0054727526781555525,1.5379360233778425,1.2819823854306613,-0.0054727526781555525,-0.0054727526781555525,False,0.0,0.0054727526781555525,1.531812915918011
2023-12-12,170.82,0,169.06,0,0.010303243179955455,1.5537817522219182,1.2749664128974474,-0.010303243179955455,-0.010303243179955455,False,0.0,0.010303243179955455,1.5475955568969109
2023-12-13,169.06,0,168.18,0,0.0052052525730509605,1.5618695786856311,1.2618301238990894,-0.0052052525730509605,-0.0052052525730509605,False,0.0,0.0052052525730509605,1.555651182651491
2023-12-14,168.18,0,168.09,0,0.0005351409204424034,1.5627053990095798,1.2552619793999107,-0.0005351409204424034,-0.0005351409204424034,False,0.0,0.0005351409204424034,1.5564836752572624
2023-12-15,168.09,0,168.63,0,-0.0032125646974834436,1.5576851068121549,1.2545902373488582,0.0032125646974834436,0.0032125646974834436,False,0.0,-0.0032125646974834436,1.5514833707499216
2023-12-16,168.63,0,167.75,0,0.005218525766470945,1.5658139266781022,1.2586206896551724,-0.005218525766470945,-0.005218525766470945,False,0.0,0.005218525766470945,1.5595798266964314
2023-12-17,167.75,0,173.81,0,-0.03612518628912073,1.509248606882756,1.2520525451559936,0.03612518628912073,0.03612518628912073,False,0.0,-0.03612518628912073,1.503239714924268
2023-12-18,173.81,0,171.24,0,0.01478626085955925,1.5315647504860508,1.2972831765935215,-0.01478626085955925,-0.01478626085955925,False,0.0,0.01478626085955925,1.5254670094835878
2023-12-19,171.24,0,174.41,0,-0.018512029899556106,1.5032123780319468,1.278101209135692,0.018512029899556106,0.018512029899556106,False,0.0,-0.018512029899556106,1.497227518593241
2023-12-20,174.41,0,173.26,0,0.006593658620491977,1.5131240472867875,1.301761456933871,-0.006593658620491977,-0.006593658620491977,False,0.0,0.006593658620491977,1.5070997257280512
2023-12-21,173.26,0,176.69,0,-0.0197968371233984,1.4831689769751535,1.2931780862815345,0.0197968371233984,0.0197968371233984,False,0.0,-0.0197968371233984,1.4772639179290945
2023-12-22,176.69,0,178.59,0,-0.010753296734393602,1.4672200208584927,1.3187789222271982,0.010753296734393602,0.010753296734393602,False,0.0,-0.010753296734393602,1.46137846066459
2023-12-23,178.59,0,171.31,0,0.04076376056890084,1.527029426490666,1.332960143304971,-0.04076376056890084,-0.03,False,0.0,0.04076376056890084,1.5209497423356704
2023-12-24,171.31,0,174.51,0,-0.018679586714143884,1.498505147903484,1.2786236751753994,0.018679586714143884,0.018679586714143884,False,0.0,-0.018679586714143884,1.4925390297358563
2023-12-25,174.51,0,174.19,0,0.0018337058048248994,1.5012529654917548,1.3025078369905956,-0.0018337058048248994,-0.0018337058048248994,False,0.0,0.0018337058048248994,1.4952759072186108
2023-12-26,174.19,0,175.67,0,-0.008496469372524197,1.488497615650043,1.300119420809076,0.008496469372524197,0.008496469372524197,False,0.0,-0.008496469372524197,1.4825713412694546
2023-12-27,175.67,0,174.79,0,0.005009392611145873,1.4959540846075885,1.3111658456486042,-0.005009392611145873,-0.005009392611145873,False,0.0,0.005009392611145873,1.4899981231919064
2023-12-28,174.79,0,166.82,0,0.04559757423193546,1.5641659620280501,1.3045977011494254,-0.04559757423193546,-0.03,False,0.0,0.04559757423193546,1.5579384232195939
2023-12-29,166.82,0,165.75,0,0.006414099028893378,1.5741986774061225,1.245111210628452,-0.006414099028893378,-0.006414099028893378,False,0.0,0.006414099028893378,1.5679311945470424
2023-12-30,165.75,0,165.15,0,0.0036199095022624093,1.579897134156914,1.2371249440214958,-0.0036199095022624093,-0.0036199095022624093,False,0.0,0.0036199095022624093,1.5736069635770769
2023-12-31,165.15,0,169.43,0,-0.025915834090221017,1.5389527821484876,1.2326466636811466,0.025915834090221017,0.025915834090221017,False,0.0,-0.025915834090221017,1.532825626585797
2024-01-01,169.43,0,167.57,0,0.010977985008558186,1.5558473827197927,1.2645917301089717,-0.010977985008558186,-0.010977985008558186,False,0.0,0.010977985008558186,1.5496529633351896
2024-01-02,167.57,0,153.94,0,0.08133914185116665,1.6823986736816043,1.2507090610538887,-0.08133914185116665,-0.03,False,0.0,0.08133914185116665,1.6757004055399913
2024-01-03,153.94,0,164.87,0,-0.07100168896972851,1.5629455263297793,1.148977459322287,0.07100168896972851,0.05,False,0.0,-0.07100168896972851,1.556722846539393
2024-01-04,164.87,0,155.78,0,0.05513434827439803,1.6491175093123578,1.230556799522317,-0.05513434827439803,-0.03,False,0.0,0.05513434827439803,1.6425517461272081
2024-01-05,155.78,0,152.69,0,0.019835665682372598,1.6818288528980248,1.1627108523660248,-0.019835665682372598,-0.019835665682372598,False,0.0,0.019835665682372598,1.6751328534293848
2024-01-06,152.69,0,146.33,0,0.04165302246381548,1.751882107888079,1.139647708613226,-0.04165302246381548,-0.03,False,0.0,0.04165302246381548,1.7449071998031542
2024-01-07,146.33,0,147.95,0,-0.011070867217931907,1.7324872536901794,1.0921779370055233,0.011070867217931907,0.011070867217931907,False,0.0,-0.011070867217931907,1.7255895638865202
2024-01-08,147.95,0,144.14,0,0.025751943224062202,1.7771021670836205,1.1042692939244663,-0.025751943224062202,-0.025751943224062202,False,0.0,0.025751943224062202,1.7700268483637602
2024-01-09,144.14,0,148.93,0,-0.033231580407936875,1.7180462535250622,1.0758322137632483,0.033231580407936875,0.033231580407936875,False,0.0,-0.033231580407936875,1.711206058828153
2024-01-10,148.93,0,152.87,0,-0.026455381722957076,1.6725946840703605,1.1115838184803704,0.026455381722957076,0.026455381722957076,False,0.0,-0.026455381722957076,1.6659354493352174
2024-01-11,152.87,0,151.86,0,0.006606920913194158,1.6836453848678425,1.1409911927153307,-0.006606920913194158,-0.006606920913194158,False,0.0,0.006606920913194158,1.676942153095462
2024-01-12,151.86,0,155.63,0,-0.024825497168444496,1.6418480511331413,1.1334527541424095,0.024825497168444496,0.024825497168444496,False,0.0,-0.024825497168444496,1.6353112304221453
2024-01-13,155.63,0,154.09,0,0.009895264409175557,1.6580945717187934,1.1615912822809376,-0.009895264409175557,-0.009895264409175557,False,0.0,0.009895264409175557,1.651493067438467
2024-01-14,154.09,0,157.37,0,-0.02128626127587774,1.6227999374450726,1.1500970294073742,0.02128626127587774,0.02128626127587774,False,0.0,-0.02128626127587774,1.616338954509671
2024-01-15,157.37,0,157.5,0,-0.0008260786681069801,1.6214593770341437,1.1745782952679507,0.0008260786681069801,0.0008260786681069801,False,0.0,-0.0008260786681069801,1.61500373137892
2024-01-16,157.5,0,157.8,0,-0.001904761904761977,1.61837088298265,1.1755485893416928,0.001904761904761977,0.001904761904761977,False,0.0,-0.001904761904761977,1.6119275337953411
2024-01-17,157.8,0,153.11,0,0.02972116603295309,1.6664707526986742,1.1777877295118677,-0.02972116603295309,-0.02972116603295309,False,0.0,0.02972116603295309,1.659835899660361
2024-01-18,153.11,0,158.23,0,-0.0334400104500031,1.610743953313806,1.1427825048514706,0.0334400104500031,0.0334400104500031,False,0.0,-0.0334400104500031,1.6043309698304282
2024-01-19,158.23,0,156.75,0,0.009353472792769954,1.6258100030572453,1.1809971637557846,-0.009353472792769954,-0.009353472792769954,False,0.0,0.009353472792769954,1.6193370359073354
2024-01-20,156.75,0,157.48,0,-0.0046570972886761704,1.6182384477001048,1.1699507389162562,0.0046570972886761704,0.0046570972886761704,False,0.0,-0.0046570972886761704,1.6117956257879584
2024-01-21,157.48,0,150.88,0,0.04191008382016761,1.6860589566842341,1.1753993133303478,-0.04191008382016761,-0.03,False,0.0,0.04191008382016761,1.6793461155657112
