time,open,high,low,close,vwap,volume,sma_20,ema_20,rsi_14,bb_bbm,bb_bbh,bb_bbl,bb_width,log_return,volatility_14,entropy_14
2024-02-19,122.33,123.24,109.18,113.06,115.37,27817.56613672,135.49200000000002,131.94231065061783,33.45926061810958,135.49200000000002,176.7907678266548,94.19323217334525,82.59753565330954,-0.07823127335343458,0.14067462344602402,1.1275347979858363
2024-02-20,112.91,125.89,112.26,123.66,120.39,17739.83119097,133.5055,131.1535191600828,42.24420212015218,133.5055,173.02945550801982,93.9815444919802,79.04791101603962,0.08961721288327797,0.07284089042565192,1.5691529491238234
2024-02-21,124.0,125.67,116.07,123.0,120.0,10238.61688974,131.3305,130.3769935257892,41.87350998507437,131.3305,168.03971218168437,94.62128781831564,73.41842436336873,-0.005351508758005131,0.04059457293668343,1.7298201316422366
2024-02-22,123.0,124.84,121.08,123.96,123.26,6615.56549254,129.0915,129.76585128523786,42.6616500971708,129.0915,161.62585862284544,96.55714137715455,65.06871724569089,0.0077745775471300006,0.04050599258588459,1.7478680987249602
2024-02-23,123.9,124.5,112.1,123.76,122.48,10405.00046159,127.0115,129.19386544854854,42.5322629109581,127.0115,155.00762564266546,99.01537435733452,55.99225128533094,-0.0016147266547366776,0.03757476973840588,1.6114722059239468
2024-02-24,123.51,125.34,122.07,123.9,124.02,5800.41156856,124.9155,128.689687786782,42.66335263140394,124.9155,146.52398303328823,103.30701696671176,43.216966066576475,0.0011305823702860774,0.03702001187645376,1.6114722059239468
2024-02-25,123.92,128.88,122.96,128.79,125.43,10702.41397695,123.08899999999998,128.69924133089802,47.19431762690891,123.08899999999998,134.4942512466802,111.68374875331976,22.81050249336043,0.03870838226948207,0.03821270020213657,1.7721393896896802
2024-02-26,128.72,134.43,127.87,133.02,130.84,14430.04804908,124.4825,129.11074215652678,50.81513086057266,124.4825,133.29588726029354,115.66911273970645,17.62677452058709,0.032316321951696265,0.03715282408961198,1.6731183642893184
2024-02-27,132.96,144.7,132.96,137.01,136.84,22276.3600702,124.7705,129.86305242733377,54.01794028384627,124.7705,134.74906998772397,114.79193001227603,19.957139975447944,0.029554423008741986,0.037769571261467134,1.6731183642893186
2024-02-28,137.01,141.72,133.97,134.47,138.08,13276.82590853,125.05300000000003,130.30180933901627,51.709516406134554,125.05300000000003,135.76696303894627,114.33903696105378,21.427926077892494,-0.018712790029238688,0.03829845144069232,1.6731183642893186
2024-02-29,134.72,141.15,133.7,138.06,138.08,9689.62764285,125.86200000000001,131.04068464006232,54.65879635162521,125.86200000000001,137.86174599730796,113.86225400269204,23.999491994615923,0.026347247439550907,0.03817818649141016,1.6731183642893186
2024-03-01,138.19,146.14,137.23,144.24,141.59,11555.03171971,127.1085,132.29776229338972,59.27031724277046,127.1085,141.13502098704137,113.08197901295864,28.05304197408273,0.04379020561973239,0.03820754998022239,1.809514257090332
2024-03-02,144.36,146.67,140.5,146.51,142.94,8794.86283694,128.39950000000002,133.6513087416383,60.84558345423641,128.39950000000002,144.4344860929131,112.36451390708694,32.069972185826146,0.015615106618159715,0.037594762186849734,1.7721393896896802
2024-03-03,146.36,153.21,144.09,151.06,148.59,10401.5504911,129.628,135.30927933767273,63.86255104213037,129.628,148.41774039203094,110.83825960796904,37.5794807840619,0.030583423372080403,0.037831220281174166,1.7298201316422368
2024-03-04,150.83,151.0,143.35,150.0,147.84,13214.01485755,130.73700000000002,136.7083955912277,62.65139586171497,130.73700000000002,151.4851257948742,109.98887420512587,41.496251589748326,-0.0070418147890461864,0.027765307963404963,1.7478680982930364
2024-03-05,150.0,151.0,134.05,141.33,145.57,23272.30519275,131.3915,137.14854839206316,53.68346974030798,131.3915,152.60391549187466,110.17908450812534,42.42483098374932,-0.059537712716196275,0.027693865378081082,1.7478680982563488
2024-03-06,141.57,151.35,138.64,144.24,144.82,16738.74046344,132.31199999999998,137.8239247356762,55.96196324501752,132.31199999999998,154.0699416305846,110.55405836941537,43.51588326116922,0.020380997515002327,0.02748260840093577,1.8095142566283142
2024-03-07,144.26,149.0,137.94,144.3,143.8,14858.24390167,133.392,138.44069380846895,56.010014920673385,133.392,155.27822269830796,111.50577730169205,43.77244539661591,0.00041588688476335657,0.027626821786355792,1.6488470727095796
2024-03-08,144.3,151.0,142.99,147.31,148.08,11963.76568889,134.697,139.28538963623382,58.458847301434474,134.697,156.63456057541345,112.75943942458657,43.87512115082687,0.020644744047021775,0.02749433446241479,1.6731183636766258
2024-03-09,147.45,149.71,143.0,143.76,146.13,6834.05870853,135.772,139.71154300421153,54.598449205227226,135.772,157.26911292243534,114.27488707756466,42.994225844870684,-0.024393967351543464,0.02910145319477905,1.710493231081545
2024-03-10,143.76,148.43,139.0,146.5,145.14,9689.0273631,137.44400000000002,140.35806271809616,56.96084403832825,137.44400000000002,156.70002596591368,118.18797403408635,38.51205193182733,0.018880185981818356,0.028094337314687804,1.6488470727095796
2024-03-11,146.49,147.1,142.16,145.24,144.37,22160.71651679,138.523,140.82300912589653,55.52992985905832,138.523,156.97004214772505,120.07595785227495,36.8940842954501,-0.008637881910986906,0.027630895246592277,1.8095142566283142
2024-03-12,145.24,147.29,143.0,145.07,144.78,15052.57287289,139.62650000000002,141.22748444723973,55.327979309167716,139.62650000000002,156.82540842466312,122.42759157533692,34.397816849326205,-0.0011711619953243093,0.02684902332078973,1.809514256628314
2024-03-13,145.14,150.31,139.84,149.88,146.14,20885.24580528,140.9225,142.05153354750263,59.784465810516515,140.9225,157.07870608311097,124.76629391688907,32.312412166221904,0.032618589374675884,0.027001041546818868,1.772139389223395
2024-03-14,150.07,152.0,140.7,146.75,148.01,17744.6589669,142.072,142.49900654297858,55.878018766513364,142.072,156.34152220643546,127.80247779356455,28.539044412870908,-0.02110451521728078,0.027461275332720733,1.809514256628314
2024-03-15,146.78,147.64,138.58,141.91,142.44,10524.60662455,142.97250000000003,142.44291068174252,50.39446467373891,142.97250000000003,154.56286647392815,131.3821335260719,23.180732947856256,-0.033537404861759754,0.026686160621726,1.9459101495253832
2024-03-16,142.21,148.63,135.22,139.34,142.76,9497.16023166,143.5,142.1473953787194,47.716749209539344,143.5,153.27925968567962,133.72074031432038,19.55851937135924,-0.01827606424447324,0.02658405617726407,2.00755630789849
2024-03-17,139.25,145.47,136.65,139.61,142.5,8443.14415985,143.8295,141.90573867598422,48.02918189955895,143.8295,152.56219597546826,135.09680402453174,17.46539195093652,0.001935831398583754,0.024794058072830912,1.9701814404928317
2024-03-18,140.04,141.6,136.11,140.99,139.18,6670.4628,144.0285,141.81852546874765,49.68418349088788,144.0285,152.29971581147294,135.75728418852708,16.542431622945855,0.00983614487671319,0.02512822550601186,2.0692024660653066
2024-03-19,140.72,141.2,128.66,133.96,135.41,12290.4858663,144.00300000000001,141.07009447172408,42.29511062099702,144.00300000000001,152.3942075412279,135.61179245877213,16.78241508245577,-0.05114771795126588,0.02377640910668686,1.9701814404519378
2024-03-20,133.68,142.67,129.12,139.66,138.15,10441.19774469,144.083,140.9357997601313,48.9274068520051,144.083,152.27416865898633,135.89183134101367,16.382337317972656,0.041669649491885286,0.02601864621467291,2.106577333472612
2024-03-21,139.66,144.34,137.72,138.1,141.15,8333.27411946,143.776,140.66572359249972,47.32427337446326,143.776,152.37091570639058,135.18108429360944,17.189831412781132,-0.011232837002642763,0.026111040881290966,2.1439522008782257
2024-03-22,138.26,140.8,131.25,135.11,135.85,5791.61116086,143.206,140.1366070598807,44.32641335684218,143.206,152.48489734828215,133.92710265171783,18.557794696564315,-0.02188879894337852,0.025600586889951225,2.106577333472612
2024-03-23,134.97,140.39,133.6,138.99,137.74,7832.44903042,142.60250000000002,140.02740638751112,48.854167802112926,142.60250000000002,151.31220464481754,133.8927953551825,17.41940928963504,0.028312726624798907,0.026572273736032475,2.106577333472612
2024-03-24,138.89,144.0,137.0,141.73,141.23,11729.79681155,142.189,140.1895581601291,51.8332631981677,142.189,150.21288160430817,134.16511839569182,16.047763208616345,0.019521851082147264,0.026612344548842624,2.106577333472612
2024-03-25,141.72,143.39,139.73,142.44,141.57,9275.74111872,142.2445,140.40388595440254,52.6036547026629,142.2445,150.2591976861236,134.22980231387638,16.029395372247222,0.004997019230762917,0.026614591204003828,2.106577333472612
2024-03-26,142.46,143.65,133.15,134.92,138.29,17348.40750286,141.7785,139.8816111016023,44.48756132385285,141.7785,150.34004255960653,133.2169574403935,17.123085119213044,-0.054238848216127546,0.030128086235703275,2.1065773334803066
2024-03-27,134.94,141.04,134.19,137.68,137.38,12959.57726869,141.4475,139.67193385383064,47.678283736439106,141.4475,150.10485034522415,132.79014965477583,17.31470069044832,0.020250141709834538,0.029098145404427598,2.1065773334803066
2024-03-28,137.75,139.91,133.97,134.88,136.33,13526.82184017,140.826,139.21555920108486,44.86117876506665,140.826,149.4953307700163,132.1566692299837,17.338661540032604,-0.020546657649738728,0.02907633910805059,2.1065773334803066
2024-03-29,134.86,137.15,129.47,132.55,132.81,15682.78514022,140.2655,138.58074403907676,42.60523655504484,140.2655,149.53250701413083,130.99849298586918,18.53401402826165,-0.017425561518510716,0.0282095482862973,1.9459101495437563
2024-03-30,132.54,133.73,125.0,129.02,128.95,18083.04465513,139.3915,137.67019698773612,39.374676933482526,139.3915,149.4085040930384,129.3744959069616,20.03400818607679,-0.02699250163093899,0.02862128240517587,2.1065773334803066
2024-03-31,129.08,130.61,126.26,128.37,128.44,13442.60487529,138.548,136.78446394128505,38.79140163272,138.548,149.2693853582429,127.82661464175708,21.44277071648584,-0.005050712007260537,0.028542526361184397,2.1065773334803066
2024-04-01,128.27,129.53,120.0,123.26,123.94,13844.38454328,137.4575,135.49641975640077,34.46853678824951,137.4575,149.64062911365318,125.27437088634686,24.366258227306318,-0.040620773562738084,0.029557259375453532,2.2055983590441337
2024-04-02,123.21,124.95,116.44,122.29,120.69,13890.03765114,136.078,134.2386654938864,33.70080075750246,136.078,148.56653330058978,123.58946669941022,24.97706660117956,-0.007900672332818574,0.02703309785534001,2.2055983590441337
2024-04-03,122.17,129.8,120.15,128.68,124.82,13611.66397692,135.1745,133.70926878018292,42.74762925741179,135.1745,147.04319744327225,123.30580255672773,23.73739488654452,0.05093342916954702,0.02838281704251685,1.932806573151178
2024-04-04,128.41,132.09,126.37,131.92,129.54,12549.42705608,134.675,133.5388622296893,46.71771384865968,134.675,146.20378744707943,123.14621255292057,23.05757489415886,0.02486697588051777,0.0294748606439565,1.9085352821841983
2024-04-05,131.91,132.27,125.11,126.81,128.68,7588.86891066,134.0485,132.89801820781412,41.79513591375573,134.0485,145.8536739080767,122.24332609192328,23.61034781615342,-0.03950577500453509,0.03068220936919629,1.9459101495889954
2024-04-06,126.88,132.68,126.67,131.91,130.89,6238.54440697,133.6635,132.80392123564135,47.71635138212919,133.6635,145.2176252806058,122.1093747193942,23.108250561211605,0.03942996861402007,0.031723743743426666,2.10657733350331
2024-04-07,131.92,139.24,128.63,131.44,132.42,12931.79686418,133.18599999999998,132.6740239751041,47.23940629291828,133.18599999999998,144.26927821539877,122.10272178460119,22.166556430797584,-0.003569398131815805,0.031013933720548816,2.1065773335033096
2024-04-08,131.45,137.17,129.88,136.8,133.35,12672.28119801,133.328,133.06697407271324,53.00807980720145,133.328,144.51954966927877,122.13645033072125,22.38309933855753,0.03996953145943752,0.03324273729906183,2.0075563079607726
2024-04-09,136.82,139.92,130.08,133.52,134.93,13298.49816805,133.02100000000002,133.11011939912152,49.44533016755416,133.02100000000002,143.83128750773693,122.2107124922631,21.620575015473833,-0.02426872583487049,0.030536194565558974,2.143952200875162
2024-04-10,133.54,136.57,130.1,133.32,133.54,7680.50369245,132.782,133.1301080277766,49.22806164879154,132.782,143.3409991949963,122.22300080500371,21.117998389992593,-0.0014990259140408618,0.029933197466911345,2.0449311753012975
2024-04-11,133.45,135.97,132.0,133.18,133.4,8099.37375453,132.6855,133.13485964417882,49.06553268597392,132.6855,143.1927821890312,122.17821781096879,21.014564378062403,-0.0010506567570625358,0.02946884511343093,2.0075563078956002
2024-04-12,133.22,135.26,117.27,122.82,127.79,27810.32321842,131.877,132.15249205901893,38.84507405020357,131.877,142.79966286213812,120.9543371378619,21.845325724276222,-0.08098172778122321,0.03631069605752342,1.8711604152032228
2024-04-13,122.58,129.19,105.55,115.5,116.23,16953.43775005,130.56550000000001,130.56654043435046,33.53048476089856,130.56550000000001,142.67538600276356,118.45561399723645,24.219772005527105,-0.06144933893940487,0.038955006375000316,1.9701814406847369
2024-04-14,115.5,123.03,112.94,121.52,118.97,8384.19136757,129.51950000000002,129.7049651548885,40.71428001950727,129.51950000000002,140.94037295262177,118.09862704737827,22.8417459052435,0.05080832832566908,0.0420108517761313,1.9459101497187214
2024-04-15,121.35,127.24,117.56,123.42,122.4,10856.12442918,128.9445,129.1063970448991,42.8149402199305,128.9445,140.37785204565685,117.51114795434314,22.866704091313707,0.01551431460540351,0.04090248961666213,2.044931175200236
2024-04-16,123.17,123.99,114.22,121.53,119.66,12208.34500941,128.137,128.3848354215754,41.249219388697036,128.137,139.26563351898716,117.00836648101286,22.2572670379743,-0.015432027010211942,0.04106490973367538,2.044931175200236
2024-04-17,121.25,125.28,116.12,117.16,121.2,11316.6092196,127.251,127.31580347666345,37.806586079827916,127.251,138.90054059179684,115.60145940820316,23.299081183593685,-0.036620623923176235,0.039265936338733806,2.106577333568972
2024-04-18,117.2,119.21,112.81,116.41,116.26,7685.4926785,126.444,126.27715552650503,37.232259475335326,126.444,138.7320582680878,114.15594173191221,24.57611653617559,-0.006422079699383129,0.038207234526542365,2.0075563080871737
2024-04-19,116.32,121.68,110.53,117.0,116.89,12336.0295791,125.843,125.39361690493311,38.02979463649937,125.843,138.72951403599592,112.9564859640041,25.773028071991817,0.005055492537606535,0.037310083367607404,1.9701814406841374
2024-04-20,117.03,122.2,116.47,122.2,118.51,6565.54680011,125.53450000000001,125.08946291398709,44.699113095451246,125.53450000000001,138.4596189162777,112.60938108372234,25.85023783255535,0.04348511193973889,0.03770151141760563,1.9701814406841374
2024-04-21,122.0,125.19,115.91,118.66,120.56,5936.85922594,125.30449999999999,124.47713311265498,41.430222487439565,125.30449999999999,138.54323781747786,112.06576218252214,26.477475634955724,-0.029396785906997767,0.03822999559051059,1.9701814406841374
2024-04-22,118.99,124.18,118.84,121.12,121.31,8079.20781416,125.24600000000001,124.15740614954498,44.46936223840141,125.24600000000001,138.54769372673715,111.94430627326287,26.603387453474284,0.020519528858641573,0.03670272907306069,2.0075563080871737
2024-04-23,121.3,124.11,120.0,121.53,122.25,6450.17740493,124.8885,123.90717699244546,44.98177168884964,124.8885,138.18613478968788,111.5908652103121,26.59526957937578,0.0033793561935703043,0.03654381416047791,1.9459101497181173
2024-04-24,121.55,122.42,118.01,118.82,120.58,7267.21110697,124.2335,123.42268394554588,42.2093262560261,124.2335,137.37077258603995,111.09622741396007,26.274545172079883,-0.022551402955113597,0.036745006505280384,2.0075563080871737
2024-04-25,118.87,121.64,116.82,119.99,119.5,5585.00308752,123.8925,123.0957616650177,43.81928579062111,123.8925,137.09843029664762,110.68656970335236,26.41186059329526,0.009798663048702222,0.03702130723803132,2.0075563080871737
2024-04-26,119.99,122.54,119.11,120.23,120.8,5816.57517078,123.30850000000001,122.82283198263507,44.16291494565087,123.30850000000001,136.07012571931628,110.54687428068374,25.523251438632542,0.0019981690105201903,0.03039223403093459,2.0075563079945384
2024-04-27,120.23,123.27,118.04,122.74,120.19,4679.61178273,122.8735,122.8149432223841,47.76156850829483,122.8735,135.0777030055188,110.66929699448121,24.408406011037584,0.02066172197413318,0.025460752049703238,2.0075563078757805
2024-04-28,122.75,129.88,121.21,126.57,125.46,9959.5490671,122.362,123.17256767739514,52.7641979161282,122.362,132.93741412900283,111.78658587099716,21.150828258005674,0.03072721784340596,0.02309767398030268,2.2429732264476656
2024-04-29,126.49,129.64,122.16,128.92,124.99,10866.17581322,122.13199999999999,123.71994218430989,55.575360034487495,122.13199999999999,131.89566037917706,112.36833962082292,19.527320758354136,0.01839654214288017,0.02323113550887162,2.2429732264476656
2024-04-30,128.92,131.4,116.75,119.42,122.94,11119.90611033,121.43699999999998,123.31042388104228,44.139215530310786,121.43699999999998,129.79365507245038,113.08034492754959,16.713310144900788,-0.07654536582839057,0.031318247161161626,1.9701814406276632
2024-05-01,119.45,123.61,115.29,123.51,119.84,11751.91903359,120.9535,123.32943113046683,49.00455473157716,120.9535,127.4479938986737,114.45900610132631,12.988987797347392,0.033675433331076726,0.030842910980302174,1.9701814406276632
2024-05-02,123.63,125.85,119.12,123.24,122.89,9452.55287247,120.97449999999999,123.32091387994618,48.70298564636296,120.97449999999999,127.49566086290699,114.453339137093,13.042321725813991,-0.002188450721455872,0.030755925594975485,1.809514256748846
2024-05-03,123.26,126.57,121.7,125.19,123.77,6412.74807097,121.45899999999999,123.49892208185607,51.04609852554699,121.45899999999999,127.71572725951121,115.20227274048877,12.513454519022446,0.015698909543103833,0.030913235462096775,1.83378554771529
2024-05-04,125.2,129.44,122.4,123.2,125.54,15130.27071619,121.54299999999998,123.47045331215548,48.60607066605953,121.54299999999998,127.84568863263218,115.24031136736778,12.605377265264394,-0.016023532172151467,0.02923538142520231,1.8095142566781468
2024-05-05,123.42,134.54,122.71,134.42,127.89,9502.38762963,122.09299999999999,124.5132672824264,60.167143685799935,122.09299999999999,130.51752871084858,113.66847128915141,16.849057421697168,0.08716017544240032,0.035882096109696004,1.6307991062026308
2024-05-06,134.53,134.69,128.68,130.55,132.05,8136.22390106,122.54400000000001,125.08819420790961,55.52737572679756,122.54400000000001,131.73093942507043,113.3570605749296,18.373878850140827,-0.02921293139668182,0.03708565882280263,1.8095142570609264
2024-05-07,130.58,133.39,125.52,127.34,129.01,11359.99549113,123.053,125.30265190239442,51.94894704034338,123.053,132.11756639889157,113.98843360110843,18.129132797783143,-0.02489562055625866,0.03796112276517346,1.8095142570609264
2024-05-08,127.34,131.82,126.75,131.75,128.71,7707.69834182,123.81999999999998,125.91668505454733,56.13163007980076,123.81999999999998,133.09981034288498,114.54018965711498,18.55962068577,0.03404551283259251,0.03800583038479018,1.8095142570609266
2024-05-09,131.71,134.83,128.63,132.47,132.5,7695.96751415,124.59349999999999,126.54081028744758,56.79291047796798,124.59349999999999,134.0477948441392,115.1392051558608,18.908589688278397,0.00545001727469839,0.03800229787104677,1.8095142570609266
2024-05-10,132.49,134.32,130.52,132.64,132.37,14388.0322457,125.1155,127.12168549816687,56.95788953557332,125.1155,135.1203597691281,115.1106402308719,20.009719538256206,0.0012824866908146195,0.03801012246543603,1.8095142570609266
2024-05-11,132.62,133.56,129.15,131.67,131.15,5691.65749386,125.766,127.55485830786526,55.652130332191156,125.766,135.69888558274582,115.83311441725421,19.86577116549161,-0.007339899018732544,0.037973588412158796,1.8337855480257963
2024-05-12,131.62,134.75,131.61,133.15,133.56,2302.76336064,126.36749999999999,128.08772894521144,57.26202624966254,126.36749999999999,136.55585781664152,116.17914218335845,20.37671563328307,0.011177519891689072,0.037309032551934795,1.8095142570609264
2024-05-13,133.15,137.03,130.8,135.43,134.52,6145.53959461,127.0625,128.7869928551913,59.68974512868356,127.0625,137.72158227756603,116.40341772243397,21.318164555132057,0.016978589407338686,0.0372677351592692,1.8095142570609264
2024-05-14,135.43,137.25,131.48,131.9,134.39,6596.77382043,127.7165,129.08346972612546,54.52548025654773,127.7165,137.86527780818574,117.56772219181425,20.297555616371483,-0.026410841944011006,0.03083638565855575,1.7347645221721875
2024-05-15,131.91,136.6,130.52,134.73,133.73,8382.42654686,128.45350000000002,129.6212345141135,57.686208381155794,128.45350000000002,138.38944942619602,118.517550573804,19.87189885239202,0.02122871604448723,0.030183759461963014,1.8337855476890923
2024-05-16,134.73,135.35,130.01,134.11,133.42,6026.95907253,129.1475,130.04873598895983,56.755493071009774,129.1475,138.6169537857221,119.67804621427791,18.93890757144419,-0.004612417044907443,0.03024254020701303,1.8337855476890923
2024-05-17,134.1,135.64,132.25,135.0,134.47,7691.28673846,129.7605,130.52028494239224,57.807841620607086,129.7605,139.0775069764881,120.44349302351192,18.63401395297619,0.006614419715580624,0.030116496158245756,1.8337855476890923
2024-05-18,134.91,137.77,134.32,136.25,135.8,4084.88015121,130.24450000000002,131.06597209073584,59.305687279402285,130.24450000000002,139.84952259236954,120.6394774076305,19.210045184739045,0.009216655104924048,0.029484946315954306,1.7721393893184605
2024-05-19,136.25,136.36,134.02,134.55,135.29,3528.34701388,130.526,131.3977842725705,56.37451251153993,130.526,140.2879719319372,120.76402806806281,19.52394386387438,-0.012555556370438505,0.01878307981308779,2.0075563077588012
2024-05-20,134.58,136.99,134.01,135.15,135.61,7179.0817393,131.3125,131.75513815137333,57.17894526111258,131.3125,139.8230461046828,122.80195389531721,17.021092209365577,0.004449395549541646,0.01679575705957192,1.9459101493687856
2024-05-21,135.1,142.18,134.32,136.19,138.1,15198.71951881,131.9465,132.17750594648064,58.60381937180148,131.9465,139.9091484915468,123.98385150845317,15.92529698309363,0.007665696858409364,0.014856818649573772,1.8662160239070846
2024-05-22,136.22,139.56,135.39,138.36,137.75,10584.63739151,132.70250000000001,132.7663149039587,61.48370177327843,132.70250000000001,140.06345068587848,125.34154931412156,14.721901371756914,0.015808014488102175,0.012744589398003815,1.970181440273653
2024-05-23,138.42,141.3,137.0,138.66,139.24,9388.85657324,133.376,133.32761824643882,61.87854991381119,133.376,140.31718260816814,126.43481739183186,13.882365216336282,0.002165909445376262,0.012736090353015159,2.007556307682255
2024-05-24,138.67,143.94,136.94,141.11,141.0,10787.84453144,134.2715,134.0687974610637,65.0313333649174,134.2715,140.2902283540577,128.25277164594232,12.037456708115371,0.01751483455532511,0.01326970679239294,1.9701814402736528
2024-05-25,140.89,142.7,140.34,141.3,141.43,4266.78025382,134.6155,134.75748341715288,65.27120925072765,134.6155,141.37029822051989,127.8607017794801,13.50959644103979,0.0013455616208124506,0.012874688972570793,1.9701814402736528
2024-05-26,141.28,144.0,140.39,142.28,142.32,6231.94816548,135.202,135.47391356790024,66.54592599343513,135.202,142.46110628107482,127.94289371892516,14.518212562149657,0.0069116573897726186,0.012768348128644249,1.9701814402736524
2024-05-27,142.29,144.0,140.71,141.26,142.41,9113.38407553,135.898,136.0249694185764,63.916297380191466,135.898,142.6607379070863,129.1352620929137,13.52547581417258,-0.0071947830994783055,0.012619215788812175,2.007556307682255
2024-05-28,141.35,144.49,140.82,141.2,142.71,12839.99052477,136.37050000000002,136.5178294739501,63.75669678217963,136.37050000000002,143.22780697868654,129.5131930213135,13.714613957373047,-0.00042483892163454144,0.009479254153764346,2.0449311749439953
2024-05-29,141.17,143.49,136.83,139.63,141.17,12856.2230989,136.7285,136.81422666690722,59.56538521686092,136.7285,143.48069157014547,129.97630842985453,13.50438314029094,-0.011181258105038274,0.009126972939704525,1.9701814401851183
2024-05-30,139.64,147.32,139.64,146.12,144.34,13581.062587,137.4025,137.70049079386843,68.71968259588704,137.4025,145.0229904697759,129.78200953022412,15.240980939551775,0.04543213497297855,0.01438867670336025,1.6114722048599825
2024-05-31,146.11,148.73,143.54,147.83,146.21,10575.6904281,138.2105,138.66520595635714,70.60784453704454,138.2105,146.61494281317607,129.80605718682392,16.80888562635215,0.011634762985916917,0.01446413896851712,1.6731183632365805
2024-06-01,148.26,150.73,145.94,148.89,148.92,5488.4679108,138.9975,139.63899586527552,71.74635496073847,138.9975,148.2628005887531,129.7321994112469,18.530601177506185,0.007144813354460328,0.014444624705393122,1.6731183632365805
2024-06-02,148.84,153.0,148.77,152.63,151.57,5158.49726065,139.85750000000002,140.8762343542969,75.3712713173449,139.85750000000002,150.69774884400496,129.01725115599507,21.680497688009893,0.02480891365957165,0.014133929264186901,1.9701814403183333
2024-06-03,152.6,158.04,151.43,155.18,154.52,11606.52285892,141.0215,142.23849774912577,77.49168122159442,141.0215,153.12037808848214,128.92262191151787,24.197756176964276,0.01656904153877274,0.014204371097663955,1.9701814403183333
2024-06-04,155.15,161.05,154.89,159.95,157.49,8769.88294856,142.2825,143.92530748730425,80.81846170373836,142.2825,156.5570716222924,128.0079283777076,28.549143244584798,0.030275532929723778,0.015185722472653412,2.106577333381604
2024-06-05,160.07,165.25,159.19,163.41,162.68,9624.83607518,143.7475,145.7809924885134,82.8038879429534,143.7475,160.21245657449356,127.28254342550646,32.9299131489871,0.0214011136681659,0.0153804829549096,2.143952200789613
2024-06-06,163.25,166.0,162.0,164.78,164.01,17547.84511859,145.2365,147.59042177532163,83.53078414126516,145.2365,163.55031366619093,126.92268633380908,36.62762733238185,0.008348870823751152,0.015167199780332744,2.106577333381604
2024-06-07,164.82,174.42,153.21,153.93,163.71,17267.33441872,146.1205,148.1941911300529,61.39597109018808,146.1205,164.32033238933707,127.92066761066292,36.39966477867415,-0.06811329726546075,0.026180842148332297,1.6731183637745277
2024-06-08,153.81,170.45,153.81,169.52,164.06,8414.42762664,147.869,150.22522054623835,72.6221085846768,147.869,167.91237586336112,127.82562413663888,40.08675172672224,0.09647296033806052,0.03550492166691404,1.569152947845272
2024-06-09,169.22,175.33,166.59,174.03,171.33,24953.02311949,149.81300000000002,152.49234239897754,74.8964131045349,149.81300000000002,171.97479965616446,127.65120034383557,44.323599312328895,0.026256784186038974,0.035625725147041785,1.569152947845272
2024-06-10,174.31,182.15,172.96,178.39,178.11,25423.39794319,151.923,154.9587859800273,76.89468737980665,151.923,176.40868406232457,127.43731593767545,48.97136812464912,0.02474446661709351,0.03515687914647059,1.4750763127207391
2024-06-11,178.48,180.96,167.59,174.69,174.55,9991.86690187,153.7395,156.8379492200247,71.68012362294755,153.7395,179.29779217690373,128.18120782309626,51.11658435380747,-0.020959190246037922,0.036333555727814604,1.6357434964941389
2024-06-12,174.66,182.22,174.01,180.49,177.94,10884.95901409,155.831,159.09052548478428,74.58917483720039,155.831,182.91177539510238,128.7502246048976,54.161550790204785,0.03266240005901887,0.035769659623096375,1.5367224710864442
2024-06-13,180.48,181.41,171.47,171.82,176.18,10806.49951319,157.3665,160.3028563909953,64.0051527065736,157.3665,184.4169234902152,130.3160765097848,54.10084698043039,-0.049227957366246605,0.039049679363999265,1.6357434964941389
2024-06-14,171.74,176.71,164.3,170.35,171.56,8604.98869769,158.81900000000002,161.2597272109005,62.38869713107031,158.81900000000002,185.37788092521953,132.2601190747805,53.117761850439024,-0.008592273102934863,0.03941964519283469,1.7721393893027009
2024-06-15,170.38,178.0,169.25,177.28,173.22,4645.12462502,160.56900000000002,162.78546747652905,66.66309283212058,160.56900000000002,187.15053787876076,133.98746212123928,53.16307575752148,0.039875259451943416,0.040192123804604206,1.7721393893027009
2024-06-16,177.24,178.0,172.29,177.39,175.03,3547.26115035,162.37550000000002,164.1763753359072,66.72773008806233,162.37550000000002,188.36676966887143,136.3842303311286,51.98253933774282,0.0006202949419292385,0.040140584657408857,1.8662160244272339
2024-06-17,176.97,178.19,170.96,174.24,174.61,7397.02196666,164.02749999999997,165.13481578010652,62.96290409364492,164.02749999999997,188.58564722245953,139.46935277754042,49.116294444919106,-0.017917039316197706,0.04080783844873918,1.9459101498757423
2024-06-18,174.23,174.46,166.63,169.65,170.14,9230.24339036,165.52849999999998,165.56483332485828,57.84176134902585,165.52849999999998,187.46854309476169,143.58845690523827,43.88008618952341,-0.026696167954411168,0.04128301665311429,2.007556308241447
2024-06-19,169.65,172.0,166.66,168.26,169.39,5060.4829225,166.6355,165.82151586534798,56.34710773310377,166.6355,186.70084173643704,146.57015826356297,40.13068347287407,-0.008227089107571703,0.04109268297386406,2.007556308241447
2024-06-20,168.34,172.15,167.22,169.88,169.46,6349.56325425,167.738,166.20803816388627,57.718416306880414,167.738,185.87999283430585,149.59600716569415,36.283985668611706,0.009581903322402954,0.041108449800842224,2.007556308241447
